Tile	Base	Mean	sample
2110	90-91	-0.00765979887867	brain100-1-1
2110	92-93	0.156837879838	brain100-1-1
2110	94-95	-0.0549625080319	brain100-1-1
2110	96-97	-0.409806162892	brain100-1-1
2110	98-99	-0.0700841852451	brain100-1-1
2110	100	-0.371161113809	brain100-1-1
2111	1	0.193784311734	brain100-1-1
2111	2	0.0670219253491	brain100-1-1
2111	3	0.254992337556	brain100-1-1
2111	4	-0.556383802251	brain100-1-1
2111	5	0.0832458362345	brain100-1-1
2111	6	-0.0139432520822	brain100-1-1
2111	7	0.0904065914419	brain100-1-1
2111	8	0.102800375141	brain100-1-1
2111	9	0.116097015197	brain100-1-1
2111	10-11	-0.0788061744509	brain100-1-1
2111	12-13	0.0437512181894	brain100-1-1
2111	14-15	0.144132229187	brain100-1-1
2111	16-17	0.121672781807	brain100-1-1
2111	18-19	0.0860333823147	brain100-1-1
2111	20-21	0.0844805346672	brain100-1-1
2111	22-23	-0.126547419454	brain100-1-1
2111	24-25	0.00286518455095	brain100-1-1
2111	26-27	-0.0883001355286	brain100-1-1
2111	28-29	-0.0167696733154	brain100-1-1
2111	30-31	0.106057294286	brain100-1-1
2111	32-33	-0.0254562290288	brain100-1-1
2111	34-35	0.0835961128589	brain100-1-1
2111	36-37	-0.00749128540114	brain100-1-1
2111	38-39	-0.0713164295294	brain100-1-1
2111	40-41	0.0547600605611	brain100-1-1
2111	42-43	-0.15318217912	brain100-1-1
2111	44-45	0.0132803550116	brain100-1-1
2111	46-47	0.0501460949557	brain100-1-1
2111	48-49	-0.0484044193347	brain100-1-1
2111	50-51	0.00348612437712	brain100-1-1
2111	52-53	-0.0268999136186	brain100-1-1
2111	54-55	0.0496230851559	brain100-1-1
2111	56-57	-0.0872587453053	brain100-1-1
2111	58-59	-0.10332868937	brain100-1-1
2111	60-61	-0.00389974650841	brain100-1-1
2111	62-63	-0.0408704515052	brain100-1-1
2111	64-65	-0.0424110896132	brain100-1-1
2111	66-67	0.0354025788043	brain100-1-1
2111	68-69	-0.0259464852936	brain100-1-1
2111	70-71	-0.0235281325196	brain100-1-1
2111	72-73	0.0047833152826	brain100-1-1
2111	74-75	-0.170108298883	brain100-1-1
2111	76-77	-0.118976753737	brain100-1-1
2111	78-79	-0.131344399316	brain100-1-1
2111	80-81	-0.117730048756	brain100-1-1
2111	82-83	-0.22977638552	brain100-1-1
2111	84-85	-0.0529140401553	brain100-1-1
2111	86-87	-0.0585007655667	brain100-1-1
2111	88-89	-0.12170138152	brain100-1-1
2111	90-91	0.0227495578465	brain100-1-1
2111	92-93	-0.150569527569	brain100-1-1
2111	94-95	-0.0221989752684	brain100-1-1
2111	96-97	-0.0312239607807	brain100-1-1
2111	98-99	0.0422838388876	brain100-1-1
2111	100	-0.204494447142	brain100-1-1
2112	1	0.193784311734	brain100-1-1
2112	2	-0.339429687554	brain100-1-1
2112	3	-0.0450076624436	brain100-1-1
2112	4	-0.413769201232	brain100-1-1
2112	5	-0.354784724037	brain100-1-1
2112	6	0.0743419771199	brain100-1-1
2112	7	0.114175691612	brain100-1-1
2112	8	-0.0432098116165	brain100-1-1
2112	9	0.180613144229	brain100-1-1
2112	10-11	-0.0207416583219	brain100-1-1
2112	12-13	0.122783476254	brain100-1-1
2112	14-15	0.0711271358083	brain100-1-1
2112	16-17	-0.166442668108	brain100-1-1
2112	18-19	0.0801759969157	brain100-1-1
2112	20-21	0.0759915703208	brain100-1-1
2112	22-23	-0.0888564177559	brain100-1-1
2112	24-25	0.0588923492369	brain100-1-1
2112	26-27	-0.2302356194	brain100-1-1
2112	28-29	-0.190963221703	brain100-1-1
2112	30-31	-0.152431670061	brain100-1-1
2112	32-33	0.042455485742	brain100-1-1
2112	34-35	-0.137371629077	brain100-1-1
2112	36-37	0.0360571016956	brain100-1-1
2112	38-39	-0.218515071295	brain100-1-1
2112	40-41	-0.170803849213	brain100-1-1
2112	42-43	0.043761793715	brain100-1-1
2112	44-45	-0.206329152628	brain100-1-1
2112	46-47	-0.138563582464	brain100-1-1
2112	48-49	0.159660096794	brain100-1-1
2112	50-51	0.0508545454298	brain100-1-1
2112	52-53	-0.00372504095307	brain100-1-1
2112	54-55	-0.189086592263	brain100-1-1
2112	56-57	-0.114678100144	brain100-1-1
2112	58-59	-0.0807480442085	brain100-1-1
2112	60-61	-0.182762225286	brain100-1-1
2112	62-63	-0.171600502439	brain100-1-1
2112	64-65	-0.102088508968	brain100-1-1
2112	66-67	-0.192101665678	brain100-1-1
2112	68-69	-0.0836714428488	brain100-1-1
2112	70-71	0.02401006782	brain100-1-1
2112	72-73	-0.0121946134101	brain100-1-1
2112	74-75	-0.325663854439	brain100-1-1
2112	76-77	-0.00786564262599	brain100-1-1
2112	78-79	-0.205493599226	brain100-1-1
2112	80-81	0.109450478628	brain100-1-1
2112	82-83	0.127982235169	brain100-1-1
2112	84-85	0.043382256141	brain100-1-1
2112	86-87	-0.00232260464714	brain100-1-1
2112	88-89	-0.106159053478	brain100-1-1
2112	90-91	-0.255028219931	brain100-1-1
2112	92-93	-0.177228054228	brain100-1-1
2112	94-95	0.201447748378	brain100-1-1
2112	96-97	0.199545269989	brain100-1-1
2112	98-99	0.119206915811	brain100-1-1
2112	100	0.295505552858	brain100-1-1
2113	1	-0.556215688266	brain100-1-1
2113	2	0.0730703124458	brain100-1-1
2113	3	0.254992337556	brain100-1-1
2113	4	0.217809746136	brain100-1-1
2113	5	0.0892942233313	brain100-1-1
2113	6	-0.132894864985	brain100-1-1
2113	7	0.0319388495064	brain100-1-1
2113	8	-0.145183495827	brain100-1-1
2113	9	-0.194386855771	brain100-1-1
2113	10-11	0.0542583416781	brain100-1-1
2113	12-13	-0.077216523746	brain100-1-1
2113	14-15	-0.104859706297	brain100-1-1
2113	16-17	-0.00131108916065	brain100-1-1
2113	18-19	0.120307575863	brain100-1-1
2113	20-21	0.0250047282156	brain100-1-1
2113	22-23	0.0387751611915	brain100-1-1
2113	24-25	-0.210844492868	brain100-1-1
2113	26-27	-0.1739856194	brain100-1-1
2113	28-29	-0.259713221703	brain100-1-1
2113	30-31	0.015331487834	brain100-1-1
2113	32-33	0.0441002225841	brain100-1-1
2113	34-35	-0.0373716290766	brain100-1-1
2113	36-37	-0.00144289830436	brain100-1-1
2113	38-39	-0.0632519134004	brain100-1-1
2113	40-41	0.0101172034183	brain100-1-1
2113	42-43	-0.0211257275074	brain100-1-1
2113	44-45	-0.199421257892	brain100-1-1
2113	46-47	-0.194813582464	brain100-1-1
2113	48-49	0.0221600967943	brain100-1-1
2113	50-51	-0.265263875623	brain100-1-1
2113	52-53	0.0114065379943	brain100-1-1
2113	54-55	-0.320336592263	brain100-1-1
2113	56-57	-0.108428100144	brain100-1-1
2113	58-59	-0.186998044208	brain100-1-1
2113	60-61	-0.212367488444	brain100-1-1
2113	62-63	-0.21929787086	brain100-1-1
2113	64-65	-0.189588508968	brain100-1-1
2113	66-67	-0.189799034099	brain100-1-1
2113	68-69	-0.0803819691645	brain100-1-1
2113	70-71	-0.100285044962	brain100-1-1
2113	72-73	-0.0516682976206	brain100-1-1
2113	74-75	0.0156059868309	brain100-1-1
2113	76-77	-0.0713577061181	brain100-1-1
2113	78-79	0.0967161735725	brain100-1-1
2113	80-81	-0.143272832919	brain100-1-1
2113	82-83	-0.00627702408996	brain100-1-1
2113	84-85	0.169308182067	brain100-1-1
2113	86-87	0.103695913871	brain100-1-1
2113	88-89	0.117769517951	brain100-1-1
2113	90-91	0.0416384467354	brain100-1-1
2113	92-93	0.0951712131714	brain100-1-1
2113	94-95	-0.0416291746986	brain100-1-1
2113	96-97	0.0364683469116	brain100-1-1
2113	98-99	0.0295748087873	brain100-1-1
2113	100	0.0732833306357	brain100-1-1
2114	1	0.193784311734	brain100-1-1
2114	2	-0.284884233009	brain100-1-1
2114	3	-0.835916753353	brain100-1-1
2114	4	-0.0549175265911	brain100-1-1
2114	5	0.276794223331	brain100-1-1
2114	6	-0.1061091507	brain100-1-1
2114	7	0.124200754268	brain100-1-1
2114	8	0.0720784089349	brain100-1-1
2114	9	0.085375048991	brain100-1-1
2114	10-11	-0.0934689310491	brain100-1-1
2114	12-13	-0.145398341928	brain100-1-1
2114	14-15	-0.20023308292	brain100-1-1
2114	16-17	-0.495629270979	brain100-1-1
2114	18-19	-0.408101515046	brain100-1-1
2114	20-21	-0.0460179990572	brain100-1-1
2114	22-23	-0.115445618029	brain100-1-1
2114	24-25	0.027791870768	brain100-1-1
2114	26-27	-0.102962892127	brain100-1-1
2114	28-29	-0.154599585339	brain100-1-1
2114	30-31	-0.160804875802	brain100-1-1
2114	32-33	-0.208740686507	brain100-1-1
2114	34-35	0.0308101891052	brain100-1-1
2114	36-37	-0.26848835285	brain100-1-1
2114	38-39	-0.0405246406731	brain100-1-1
2114	40-41	0.149998155799	brain100-1-1
2114	42-43	-0.252888923988	brain100-1-1
2114	44-45	-0.202262166983	brain100-1-1
2114	46-47	-0.288563582464	brain100-1-1
2114	48-49	-0.290339903206	brain100-1-1
2114	50-51	-0.205604784714	brain100-1-1
2114	52-53	-0.073820734733	brain100-1-1
2114	54-55	-0.0206883238652	brain100-1-1
2114	56-57	-0.132643468109	brain100-1-1
2114	58-59	0.0807238172634	brain100-1-1
2114	60-61	-0.0756193681431	brain100-1-1
2114	62-63	-0.0610741866495	brain100-1-1
2114	64-65	-0.402088508968	brain100-1-1
2114	66-67	-0.271049034099	brain100-1-1
2114	68-69	-0.0507767060067	brain100-1-1
2114	70-71	-0.0779636163905	brain100-1-1
2114	72-73	0.139508172968	brain100-1-1
2114	74-75	-0.240696534178	brain100-1-1
2114	76-77	-0.138584596874	brain100-1-1
2114	78-79	-0.239398827984	brain100-1-1
2114	80-81	-0.00819658019594	brain100-1-1
2114	82-83	0.0176881175222	brain100-1-1
2114	84-85	-0.0507353909179	brain100-1-1
2114	86-87	0.0753734737842	brain100-1-1
2114	88-89	-0.284730482049	brain100-1-1
2114	90-91	-0.0050282199313	brain100-1-1
2114	92-93	-0.438995453495	brain100-1-1
2114	94-95	-0.175795841365	brain100-1-1
2114	96-97	-0.0360316530884	brain100-1-1
2114	98-99	-0.325161216057	brain100-1-1
2114	100	-0.613585356233	brain100-1-1
2115	1	0.011966129916	brain100-1-1
2115	2	0.260570312446	brain100-1-1
2115	3	0.0731741557382	brain100-1-1
2115	4	-0.1458266175	brain100-1-1
2115	5	0.0949760415131	brain100-1-1
2115	6	-0.184031228622	brain100-1-1
2115	7	0.1588327889	brain100-1-1
2115	8	0.0461043829609	brain100-1-1
2115	9	0.120007083623	brain100-1-1
2115	10-11	-0.184378021958	brain100-1-1
2115	12-13	-0.190852887382	brain100-1-1
2115	14-15	-0.0660339487212	brain100-1-1
2115	16-17	-0.119682301282	brain100-1-1
2115	18-19	-0.120222727167	brain100-1-1
2115	20-21	-0.0914725445117	brain100-1-1
2115	22-23	-0.139255141839	brain100-1-1
2115	24-25	0.0429433859195	brain100-1-1
2115	26-27	-0.102962892127	brain100-1-1
2115	28-29	-0.0352814035207	brain100-1-1
2115	30-31	-0.00928972428722	brain100-1-1
2115	32-33	-0.132983110749	brain100-1-1
2115	34-35	-0.12070496241	brain100-1-1
2115	36-37	0.0345419501805	brain100-1-1
2115	38-39	0.0958389956905	brain100-1-1
2115	40-41	0.0101172034183	brain100-1-1
2115	42-43	0.017944409345	brain100-1-1
2115	44-45	0.0856166208962	brain100-1-1
2115	46-47	0.0296182357182	brain100-1-1
2115	48-49	-0.093370206236	brain100-1-1
2115	50-51	0.051970972862	brain100-1-1
2115	52-53	0.0170883561761	brain100-1-1
2115	54-55	0.0290952259183	brain100-1-1
2115	56-57	-0.12831446378	brain100-1-1
2115	58-59	-0.0260131957236	brain100-1-1
2115	60-61	-0.0778977914742	brain100-1-1
2115	62-63	0.0676339473218	brain100-1-1
2115	64-65	-0.0248157816953	brain100-1-1
2115	66-67	-0.104382367432	brain100-1-1
2115	68-69	-0.161821363104	brain100-1-1
2115	70-71	-0.0381908891178	brain100-1-1
2115	72-73	0.0468165508642	brain100-1-1
2115	74-75	0.0461795799045	brain100-1-1
2115	76-77	0.0325383977781	brain100-1-1
2115	78-79	-0.0420553744733	brain100-1-1
2115	80-81	-0.00623579588221	brain100-1-1
2115	82-83	-0.147017764831	brain100-1-1
2115	84-85	0.0364857044168	brain100-1-1
2115	86-87	-0.196431800049	brain100-1-1
2115	88-89	-0.17789550668	brain100-1-1
2115	90-91	0.100791885889	brain100-1-1
2115	92-93	-0.00954388654368	brain100-1-1
2115	94-95	-0.0221989752684	brain100-1-1
2115	96-97	0.0912831617264	brain100-1-1
2115	98-99	-0.157716161112	brain100-1-1
2115	100	0.00979126714368	brain100-1-1
2116	1	0.0542494280133	brain100-1-1
2116	2	0.260570312446	brain100-1-1
2116	3	0.254992337556	brain100-1-1
2116	4	0.217809746136	brain100-1-1
2116	5	-1.2580894976	brain100-1-1
2116	6	0.179605135015	brain100-1-1
2116	7	0.172927221599	brain100-1-1
2116	8	0.074293248359	brain100-1-1
2116	9	0.134101516322	brain100-1-1
2116	10-11	0.179258341678	brain100-1-1
2116	12-13	0.1495276623	brain100-1-1
2116	14-15	0.106622851843	brain100-1-1
2116	16-17	0.186188910839	brain100-1-1
2116	18-19	0.15955176191	brain100-1-1
2116	20-21	0.111487286355	brain100-1-1
2116	22-23	0.163775161191	brain100-1-1
2116	24-25	0.164155507132	brain100-1-1
2116	26-27	0.146508566647	brain100-1-1
2116	28-29	0.185780964344	brain100-1-1
2116	30-31	0.179575673881	brain100-1-1
2116	32-33	0.177094408631	brain100-1-1
2116	34-35	0.166116743016	brain100-1-1
2116	36-37	0.0697780319282	brain100-1-1
2116	38-39	0.116980644739	brain100-1-1
2116	40-41	0.127849761558	brain100-1-1
2116	42-43	0.131889088697	brain100-1-1
2116	44-45	0.160317114201	brain100-1-1
2116	46-47	0.141668975676	brain100-1-1
2116	48-49	0.0933810270269	brain100-1-1
2116	50-51	0.133718682517	brain100-1-1
2116	52-53	0.0361158403199	brain100-1-1
2116	54-55	-0.0681563597053	brain100-1-1
2116	56-57	0.00276376032113	brain100-1-1
2116	58-59	0.172740327885	brain100-1-1
2116	60-61	0.132109255742	brain100-1-1
2116	62-63	0.202940501233	brain100-1-1
2116	64-65	0.154888235218	brain100-1-1
2116	66-67	0.159183524041	brain100-1-1
2116	68-69	0.069327333161	brain100-1-1
2116	70-71	0.188024755703	brain100-1-1
2116	72-73	0.17452217857	brain100-1-1
2116	74-75	0.136868445303	brain100-1-1
2116	76-77	0.0964163802607	brain100-1-1
2116	78-79	-0.170092446895	brain100-1-1
2116	80-81	0.056365830134	brain100-1-1
2116	82-83	0.228591991267	brain100-1-1
2116	84-85	0.145821280531	brain100-1-1
2116	86-87	0.0590449911717	brain100-1-1
2116	88-89	-0.19842095824	brain100-1-1
2116	90-91	0.00687654197346	brain100-1-1
2116	92-93	-0.0836383106381	brain100-1-1
2116	94-95	-0.0716291746986	brain100-1-1
2116	96-97	0.0153572358005	brain100-1-1
2116	98-99	0.20638640299	brain100-1-1
2116	100	0.295505552858	brain100-1-1
2201	1	0.193784311734	brain100-1-1
2201	2	0.260570312446	brain100-1-1
2201	3	-0.00587722766097	brain100-1-1
2201	4	0.217809746136	brain100-1-1
2201	5	0.276794223331	brain100-1-1
2201	6	0.00569209153635	brain100-1-1
2201	7	-0.041430715711	brain100-1-1
2201	8	-0.00659653930529	brain100-1-1
2201	9	0.00670010075083	brain100-1-1
2201	10-11	0.179258341678	brain100-1-1
2201	12-13	0.0858269545148	brain100-1-1
2201	14-15	0.176390293703	brain100-1-1
2201	16-17	0.0992323891002	brain100-1-1
2201	18-19	0.182807575863	brain100-1-1
2201	20-21	0.181254728216	brain100-1-1
2201	22-23	0.120296900322	brain100-1-1
2201	24-25	0.120677246262	brain100-1-1
2201	26-27	-0.00414866287788	brain100-1-1
2201	28-29	0.165558517428	brain100-1-1
2201	30-31	0.0289184443557	brain100-1-1
2201	32-33	0.156871961715	brain100-1-1
2201	34-35	0.212628370923	brain100-1-1
2201	36-37	0.0556223190869	brain100-1-1
2201	38-39	0.1867480866	brain100-1-1
2201	40-41	0.154138942549	brain100-1-1
2201	42-43	0.158178269688	brain100-1-1
2201	44-45	0.163350481239	brain100-1-1
2201	46-47	0.211436417536	brain100-1-1
2201	48-49	0.122703575055	brain100-1-1
2201	50-51	0.160007863508	brain100-1-1
2201	52-53	0.198906537994	brain100-1-1
2201	54-55	0.123956885997	brain100-1-1
2201	56-57	0.148365378117	brain100-1-1
2201	58-59	0.0453389123133	brain100-1-1
2201	60-61	0.138175989817	brain100-1-1
2201	62-63	0.20597386827	brain100-1-1
2201	64-65	0.117476708423	brain100-1-1
2201	66-67	0.0491090686678	brain100-1-1
2201	68-69	0.141208939926	brain100-1-1
2201	70-71	0.1436272927	brain100-1-1
2201	72-73	0.0619680660157	brain100-1-1
2201	74-75	0.184437155662	brain100-1-1
2201	76-77	0.168902034142	brain100-1-1
2201	78-79	0.060400637257	brain100-1-1
2201	80-81	0.0452793556329	brain100-1-1
2201	82-83	0.207527689715	brain100-1-1
2201	84-85	0.100525113284	brain100-1-1
2201	86-87	0.2042250144	brain100-1-1
2201	88-89	0.119874781109	brain100-1-1
2201	90-91	0.244971780069	brain100-1-1
2201	92-93	0.204206300891	brain100-1-1
2201	94-95	0.170183690798	brain100-1-1
2201	96-97	0.0509781508332	brain100-1-1
2201	98-99	0.148053069657	brain100-1-1
2201	100	0.295505552858	brain100-1-1
2202	1	-0.078942960993	brain100-1-1
2202	2	0.260570312446	brain100-1-1
2202	3	-0.0177349351708	brain100-1-1
2202	4	-0.0549175265911	brain100-1-1
2202	5	0.276794223331	brain100-1-1
2202	6	0.179605135015	brain100-1-1
2202	7	0.219438849506	brain100-1-1
2202	8	0.167316504173	brain100-1-1
2202	9	-0.0921141284982	brain100-1-1
2202	10-11	0.088349250769	brain100-1-1
2202	12-13	0.127328930799	brain100-1-1
2202	14-15	0.130935748249	brain100-1-1
2202	16-17	0.186188910839	brain100-1-1
2202	18-19	0.182807575863	brain100-1-1
2202	20-21	0.0903456373065	brain100-1-1
2202	22-23	0.0728660702824	brain100-1-1
2202	24-25	0.118700961677	brain100-1-1
2202	26-27	0.0788552896913	brain100-1-1
2202	28-29	-0.0636904944298	brain100-1-1
2202	30-31	0.202831487834	brain100-1-1
2202	32-33	0.109441131675	brain100-1-1
2202	34-35	0.212628370923	brain100-1-1
2202	36-37	0.186057101696	brain100-1-1
2202	38-39	0.00492990478144	brain100-1-1
2202	40-41	0.152162657964	brain100-1-1
2202	42-43	0.0652928941935	brain100-1-1
2202	44-45	0.161374196654	brain100-1-1
2202	46-47	0.0750727811728	brain100-1-1
2202	48-49	0.209660096794	brain100-1-1
2202	50-51	0.112577033468	brain100-1-1
2202	52-53	0.15345199254	brain100-1-1
2202	54-55	0.120004316827	brain100-1-1
2202	56-57	0.189867354401	brain100-1-1
2202	58-59	0.173797410337	brain100-1-1
2202	60-61	0.225132511556	brain100-1-1
2202	62-63	0.203997583685	brain100-1-1
2202	64-65	0.157002400123	brain100-1-1
2202	66-67	0.183496420446	brain100-1-1
2202	68-69	0.00484530356273	brain100-1-1
2202	70-71	0.1436272927	brain100-1-1
2202	72-73	0.10742261147	brain100-1-1
2202	74-75	0.184437155662	brain100-1-1
2202	76-77	0.168902034142	brain100-1-1
2202	78-79	-0.121417544561	brain100-1-1
2202	80-81	0.136188446542	brain100-1-1
2202	82-83	0.252982235169	brain100-1-1
2202	84-85	0.197927710686	brain100-1-1
2202	86-87	0.25184406202	brain100-1-1
2202	88-89	0.277769517951	brain100-1-1
2202	90-91	0.244971780069	brain100-1-1
2202	92-93	0.201282324283	brain100-1-1
2202	94-95	0.278370825301	brain100-1-1
2202	96-97	0.220912791356	brain100-1-1
2202	98-99	0.0952752918791	brain100-1-1
2202	100	0.11368737104	brain100-1-1
2203	1	0.193784311734	brain100-1-1
2203	2	0.260570312446	brain100-1-1
2203	3	0.254992337556	brain100-1-1
2203	4	0.217809746136	brain100-1-1
2203	5	-0.056539110002	brain100-1-1
2203	6	0.179605135015	brain100-1-1
2203	7	-0.00278337271581	brain100-1-1
2203	8	0.167316504173	brain100-1-1
2203	9	0.069502033118	brain100-1-1
2203	10-11	0.0125916750115	brain100-1-1
2203	12-13	0.0616723651429	brain100-1-1
2203	14-15	0.176390293703	brain100-1-1
2203	16-17	0.0750777997282	brain100-1-1
2203	18-19	0.071696464752	brain100-1-1
2203	20-21	0.12569917266	brain100-1-1
2203	22-23	0.163775161191	brain100-1-1
2203	24-25	0.108599951576	brain100-1-1
2203	26-27	0.0586532694893	brain100-1-1
2203	28-29	0.0979256671863	brain100-1-1
2203	30-31	0.147275932278	brain100-1-1
2203	32-33	0.144794667029	brain100-1-1
2203	34-35	-0.0651494068544	brain100-1-1
2203	36-37	0.0749459905845	brain100-1-1
2203	38-39	0.131192531044	brain100-1-1
2203	40-41	0.0865060923072	brain100-1-1
2203	42-43	0.090545419446	brain100-1-1
2203	44-45	-0.0153934801139	brain100-1-1
2203	46-47	0.100325306425	brain100-1-1
2203	48-49	0.0429934301276	brain100-1-1
2203	50-51	-0.129847208956	brain100-1-1
2203	52-53	-0.0233156842279	brain100-1-1
2203	54-55	-0.0113088144857	brain100-1-1
2203	56-57	0.0130996776338	brain100-1-1
2203	58-59	-0.00297026643067	brain100-1-1
2203	60-61	0.107485452733	brain100-1-1
2203	62-63	0.0141580114929	brain100-1-1
2203	64-65	0.130264432208	brain100-1-1
2203	66-67	0.111303907078	brain100-1-1
2203	68-69	0.173294501424	brain100-1-1
2203	70-71	0.175712854198	brain100-1-1
2203	72-73	0.0806846435558	brain100-1-1
2203	74-75	0.112244642293	brain100-1-1
2203	76-77	0.0967095207727	brain100-1-1
2203	78-79	0.183395289663	brain100-1-1
2203	80-81	0.168274008039	brain100-1-1
2203	82-83	-0.0595177648307	brain100-1-1
2203	84-85	0.055882256141	brain100-1-1
2203	86-87	0.18934406202	brain100-1-1
2203	88-89	0.144436184617	brain100-1-1
2203	90-91	0.111638446735	brain100-1-1
2203	92-93	0.0425521655524	brain100-1-1
2203	94-95	0.135513682444	brain100-1-1
2203	96-97	0.205039775483	brain100-1-1
2203	98-99	0.124701421305	brain100-1-1
2203	100	0.095505552858	brain100-1-1
2204	1	0.193784311734	brain100-1-1
2204	2	0.260570312446	brain100-1-1
2204	3	-0.0307219481579	brain100-1-1
2204	4	0.217809746136	brain100-1-1
2204	5	-0.580348633812	brain100-1-1
2204	6	-0.201347245938	brain100-1-1
2204	7	-0.0662754362079	brain100-1-1
2204	8	-0.213635876779	brain100-1-1
2204	9	0.085375048991	brain100-1-1
2204	10-11	-0.106455944036	brain100-1-1
2204	12-13	-0.0176927142222	brain100-1-1
2204	14-15	0.0335331508459	brain100-1-1
2204	16-17	0.0433317679822	brain100-1-1
2204	18-19	-0.388620995565	brain100-1-1
2204	20-21	-0.199697652737	brain100-1-1
2204	22-23	-0.169558172142	brain100-1-1
2204	24-25	-0.26441592144	brain100-1-1
2204	26-27	-0.0683308574949	brain100-1-1
2204	28-29	-0.124296555036	brain100-1-1
2204	30-31	-0.0352637502612	brain100-1-1
2204	32-33	-0.132983110749	brain100-1-1
2204	34-35	0.0197712280662	brain100-1-1
2204	36-37	-0.194895279257	brain100-1-1
2204	38-39	-0.101347151496	brain100-1-1
2204	40-41	-0.135716129915	brain100-1-1
2204	42-43	-0.0888196599191	brain100-1-1
2204	44-45	-0.143171257892	brain100-1-1
2204	46-47	-0.12903977294	brain100-1-1
2204	48-49	-0.07605418892	brain100-1-1
